# EEG Data - Muse 2
# Channels: TP9,AF7,AF8,TP10
# SamplingRate: 256
# StartTime: 2026-03-09T19:30:57.003Z
# Format: uncorrected_time,corrected_time,TP9,AF7,AF8,TP10
35.6670,35.6670,955.57,973.63,954.10,960.45
35.6670,35.6670,977.54,973.63,944.82,977.05
35.6670,35.6670,973.14,973.63,-977.05,973.63
35.6670,35.6670,990.72,991.21,925.78,991.21
35.6670,35.6670,902.83,900.39,380.37,908.69
35.6670,35.6670,-934.57,-919.43,938.48,-950.68
35.6670,35.6670,714.36,645.02,741.21,786.13
35.6670,35.6670,-770.02,-833.50,-829.59,-695.31
35.6670,35.6670,-1000.00,-1000.00,-1000.00,-1000.00
35.6670,35.6670,-932.13,-937.01,-938.48,-928.22
35.7135,35.7135,-1000.00,-1000.00,-1000.00,-1000.00
35.7135,35.7135,-1000.00,-942.38,-1000.00,-1000.00
35.7136,35.7136,-936.52,-1000.00,-933.59,-934.57
35.7136,35.7136,-1000.00,-891.11,-1000.00,-1000.00
35.7136,35.7136,-827.64,569.82,-597.66,-798.83
35.7136,35.7136,652.34,-906.74,851.56,683.59
35.7136,35.7136,-921.39,898.93,-998.54,-927.25
35.7136,35.7136,900.39,989.75,872.07,902.34
35.7136,35.7136,990.23,973.63,952.15,991.21
35.7136,35.7136,973.14,973.63,969.24,973.63
35.7136,35.7136,990.23,990.23,928.71,991.70
35.7136,35.7136,900.39,899.90,240.72,904.79
35.7590,35.7590,-921.39,-912.11,849.61,-936.52
35.7590,35.7590,652.34,602.54,778.81,729.49
35.7590,35.7590,-827.15,-865.72,-850.59,-756.35
35.7590,35.7590,-1000.00,-1000.00,-1000.00,-1000.00
35.7590,35.7590,-936.52,-939.94,-937.99,-931.15
35.7590,35.7590,-1000.00,-1000.00,-1000.00,-1000.00
35.7590,35.7590,-1000.00,-1000.00,-985.84,-1000.00
35.7590,35.7590,-1000.00,-1000.00,-1000.00,-1000.00
35.7590,35.7590,-1000.00,-1000.00,-1000.00,-1000.00
35.7590,35.7590,-1000.00,-986.33,-996.58,-1000.00
35.7590,35.7590,-1000.00,-963.38,-920.90,-1000.00
35.7590,35.7590,-942.38,-1000.00,-1000.00,-942.38
35.8043,35.8043,-1000.00,-10.25,-416.02,-1000.00
35.8043,35.8043,-891.11,-928.71,926.76,-887.70
35.8043,35.8043,569.34,935.06,-999.02,573.73
35.8043,35.8043,-907.23,960.45,931.64,-907.71
35.8043,35.8043,897.95,977.54,933.11,898.93
35.8043,35.8043,988.77,973.63,948.73,989.75
35.8043,35.8043,973.14,973.63,975.59,973.63
35.8043,35.8043,987.79,990.23,-989.26,985.84
35.8043,35.8043,921.39,915.53,809.57,929.69
35.8043,35.8043,-989.26,-972.66,891.11,992.68
35.8044,35.8044,912.11,864.26,934.08,965.33
35.8044,35.8044,-520.02,-596.19,-526.86,-422.36
35.8636,35.8636,-1000.00,-1000.00,-1000.00,-1000.00
35.8636,35.8636,-925.29,-925.78,-926.76,-927.25
35.8636,35.8636,-1000.00,-1000.00,-1000.00,-1000.00
35.8636,35.8636,-1000.00,-972.66,-1000.00,-1000.00
35.8636,35.8636,-950.20,-985.35,-944.34,-949.71
35.8636,35.8636,-1000.00,-1000.00,-1000.00,-1000.00
35.8636,35.8636,-952.64,198.24,-899.90,-947.27
35.8636,35.8636,470.70,-887.21,557.62,480.96
35.8636,35.8636,-896.00,910.16,-898.44,-896.00
35.8636,35.8636,898.44,974.61,841.80,898.44
35.8636,35.8636,986.33,974.12,953.13,987.30
35.8636,35.8636,972.66,973.63,974.61,973.63
35.9086,35.9086,989.26,990.23,-998.54,988.28
35.9086,35.9086,915.04,915.53,833.50,921.39
35.9086,35.9086,-973.14,-972.17,924.32,-988.28
35.9086,35.9086,863.28,864.26,901.37,912.11
35.9086,35.9086,-596.68,-596.68,-571.78,-521.00
35.9086,35.9086,-1000.00,-1000.00,-1000.00,-1000.00
35.9086,35.9086,-925.78,-925.78,-926.76,-925.29
35.9086,35.9086,-1000.00,-1000.00,-1000.00,-1000.00
35.9086,35.9086,-1000.00,-1000.00,-997.56,-1000.00
35.9086,35.9086,-1000.00,-1000.00,-984.38,-1000.00
35.9086,35.9086,-1000.00,-1000.00,-1000.00,-1000.00
35.9086,35.9086,-1000.00,-1000.00,-982.42,-1000.00
35.9520,35.9520,-1000.00,-942.38,-666.50,-1000.00
35.9520,35.9520,-965.33,-1000.00,-988.28,-962.89
35.9520,35.9520,-1000.00,-891.11,-926.76,-1000.00
35.9520,35.9520,-1000.00,569.82,589.36,-1000.00
35.9520,35.9520,290.53,-906.74,-911.62,319.34
35.9520,35.9520,-886.23,898.93,898.93,-886.23
35.9520,35.9520,903.81,989.75,989.75,903.32
35.9520,35.9520,979.00,973.63,979.98,980.96
35.9520,35.9520,972.66,973.63,952.64,973.63
35.9520,35.9520,973.63,975.10,-980.96,973.63
35.9520,35.9520,980.47,974.12,877.93,989.75
35.9520,35.9520,906.25,916.02,640.14,898.44
35.9981,35.9981,-904.30,-908.20,-920.41,-906.74
35.9981,35.9981,378.91,237.79,351.07,569.82
35.9981,35.9981,-974.12,-1000.00,-987.30,-891.11
35.9981,35.9981,-1000.00,-999.02,-1000.00,-1000.00
35.9981,35.9981,-957.52,-968.26,-958.01,-942.38
35.9981,35.9981,-1000.00,-1000.00,-939.94,-1000.00
35.9981,35.9981,-1000.00,-926.27,-966.80,-1000.00
35.9981,35.9981,-925.78,-1000.00,-966.31,-926.27
35.9981,35.9981,-1000.00,-579.10,-1000.00,-1000.00
35.9981,35.9981,-596.68,872.07,-145.02,-583.01
35.9981,35.9981,863.77,-975.59,-968.75,870.12
35.9981,35.9981,-972.66,916.99,939.94,-974.61
36.0488,36.0488,915.04,989.75,940.92,916.50
36.0488,36.0488,989.26,973.63,937.01,989.75
36.0488,36.0488,974.61,976.07,-977.54,974.12
36.0488,36.0488,974.61,967.29,850.59,980.96
36.0488,36.0488,914.06,924.80,343.26,907.23
36.0488,36.0488,-908.20,-915.04,-997.07,-903.32
36.0488,36.0488,259.77,121.58,343.26,379.39
36.0488,36.0488,-1000.00,-1000.00,-1000.00,-974.12
36.0488,36.0488,-1000.00,-981.45,-1000.00,-1000.00
36.0488,36.0488,-966.80,-977.05,-964.36,-957.52
36.0488,36.0488,-1000.00,-1000.00,-989.75,-1000.00
36.0488,36.0488,-1000.00,-1000.00,-992.68,-1000.00
36.0883,36.0883,-1000.00,-1000.00,-998.05,-1000.00
36.0883,36.0883,-1000.00,-1000.00,-1000.00,-1000.00
36.0883,36.0883,-1000.00,-961.91,-901.37,-1000.00
36.0883,36.0883,-1000.00,-1000.00,-886.23,-1000.00
36.0883,36.0883,-927.73,-1000.00,-1000.00,-927.73
36.0883,36.0883,-1000.00,328.61,82.52,-1000.00
36.0883,36.0883,-679.69,-886.72,-921.39,-679.69
36.0883,36.0883,799.80,902.83,931.15,800.29
36.0883,36.0883,-954.59,981.45,961.43,-954.10
36.0883,36.0883,908.69,973.63,936.52,909.67
36.0883,36.0883,990.23,973.63,958.01,990.72
36.0883,36.0883,972.66,973.63,976.07,973.63
36.1341,36.1341,989.26,990.23,-979.00,989.75
36.1341,36.1341,915.04,915.53,646.48,916.02
36.1341,36.1341,-973.14,-972.17,831.54,-972.17
36.1341,36.1341,863.28,864.26,909.18,863.77
36.1341,36.1341,-596.68,-596.68,-625.98,-596.68
36.1341,36.1341,-1000.00,-1000.00,-1000.00,-1000.00
36.1341,36.1341,-925.78,-925.78,-926.27,-925.78
36.1341,36.1341,-1000.00,-1000.00,-1000.00,-1000.00
36.1341,36.1341,-1000.00,-942.38,-1000.00,-1000.00
36.1341,36.1341,-942.38,-1000.00,-940.43,-942.38
36.1341,36.1341,-1000.00,-891.11,-1000.00,-1000.00
36.1341,36.1341,-891.11,569.82,-869.14,-891.11
36.1793,36.1793,569.34,-906.74,610.84,569.82
36.1794,36.1794,-907.71,898.93,-917.97,-906.74
36.1794,36.1794,897.95,989.75,795.41,898.44
36.1794,36.1794,988.77,973.63,955.57,989.26
36.1794,36.1794,972.66,973.63,969.24,973.63
36.1794,36.1794,989.26,989.75,-986.82,989.75
36.1794,36.1794,915.04,915.53,682.13,916.02
36.1794,36.1794,-973.14,-972.17,814.94,-972.17
36.1794,36.1794,863.28,864.26,914.06,863.77
36.1794,36.1794,-596.68,-596.19,-610.84,-596.68
36.1794,36.1794,-1000.00,-1000.00,-1000.00,-1000.00
36.1794,36.1794,-925.78,-925.78,-925.78,-925.78
36.2383,36.2383,-1000.00,-1000.00,-1000.00,-1000.00
36.2384,36.2384,-1000.00,-1000.00,-1000.00,-1000.00
36.2384,36.2384,-1000.00,-1000.00,-985.84,-1000.00
36.2384,36.2384,-1000.00,-1000.00,-1000.00,-1000.00
36.2384,36.2384,-1000.00,-1000.00,-945.80,-1000.00
36.2384,36.2384,-1000.00,-927.73,-747.07,-1000.00
36.2384,36.2384,-942.38,-1000.00,-1000.00,-942.38
36.2384,36.2384,-1000.00,-679.69,-837.89,-1000.00
36.2384,36.2384,-891.11,800.78,656.25,-891.11
36.2384,36.2384,568.85,-954.10,-922.36,569.82
36.2384,36.2384,-907.71,909.67,904.79,-906.74
36.2384,36.2384,898.44,991.21,979.49,898.93
36.2819,36.2819,988.77,973.63,962.40,989.75
36.2819,36.2819,972.66,973.63,966.80,973.63
36.2819,36.2819,977.05,980.47,-998.05,975.59
36.2819,36.2819,958.98,946.29,888.18,971.19
36.2819,36.2819,935.55,957.03,822.75,919.43
36.2819,36.2819,-926.76,-955.08,-929.20,-909.67
36.2819,36.2819,-16.60,-217.77,-35.16,183.11
36.2819,36.2819,-1000.00,-1000.00,-1000.00,-1000.00
36.2819,36.2819,-962.40,-937.50,-967.77,-990.23
36.2819,36.2819,-987.30,-1000.00,-979.49,-972.66
36.2819,36.2819,-1000.00,-1000.00,-982.42,-1000.00
36.2819,36.2819,-986.33,-936.04,-962.89,-986.33
36.3293,36.3293,-963.38,-1000.00,-1000.00,-963.38
36.3293,36.3293,-1000.00,-375.98,-1000.00,-1000.00
36.3293,36.3293,-10.74,958.01,275.39,-10.25
36.3293,36.3293,-929.69,989.75,-890.14,-928.71
36.3293,36.3293,934.57,933.11,896.97,935.55
36.3293,36.3293,959.47,984.86,972.66,960.45
36.3293,36.3293,976.56,973.63,951.66,977.54
36.3293,36.3293,979.98,983.40,-989.26,978.52
36.3293,36.3293,945.80,938.48,834.96,954.59
36.3293,36.3293,956.54,973.63,736.82,943.85
36.3293,36.3293,-955.57,-989.26,-942.38,-936.52
36.3293,36.3293,-218.26,-317.87,-190.43,-88.87
36.3741,36.3741,-1000.00,-1000.00,-1000.00,-1000.00
36.3741,36.3741,-937.50,-931.15,-943.85,-953.13
36.3741,36.3741,-1000.00,-1000.00,-997.07,-992.19
36.3741,36.3741,-1000.00,-1000.00,-984.86,-1000.00
36.3741,36.3741,-1000.00,-1000.00,-993.16,-1000.00
36.3741,36.3741,-1000.00,-1000.00,-1000.00,-1000.00
36.3741,36.3741,-1000.00,-1000.00,-1000.00,-1000.00
36.3741,36.3741,-1000.00,-942.38,-788.09,-1000.00
36.3741,36.3741,-1000.00,-1000.00,-900.88,-1000.00
36.3741,36.3741,-934.08,-891.11,-1000.00,-937.50
36.3741,36.3741,-1000.00,569.82,411.13,-1000.00
36.3741,36.3741,-406.25,-906.74,-897.46,-347.17
36.4187,36.4187,946.78,898.93,907.23,968.26
36.4187,36.4187,993.65,989.75,970.21,984.86
36.4187,36.4187,929.69,973.63,947.27,935.06
36.4187,36.4187,984.86,973.63,950.20,984.38
36.4187,36.4187,973.14,973.63,-992.68,973.63
36.4187,36.4187,990.23,991.70,962.40,989.75
36.4187,36.4187,908.69,904.79,451.66,915.53
36.4187,36.4187,-954.59,-937.50,900.39,-972.17
36.4187,36.4187,799.80,733.40,840.33,863.77
36.4187,36.4187,-679.69,-752.93,-734.38,-596.68
36.4187,36.4187,-1000.00,-1000.00,-1000.00,-1000.00
36.4187,36.4187,-927.73,-931.15,-936.52,-925.78
36.4618,36.4618,-1000.00,-1000.00,-991.70,-1000.00
36.4618,36.4618,-1000.00,-942.38,-988.77,-1000.00
36.4618,36.4618,-942.38,-1000.00,-937.50,-942.38
36.4618,36.4618,-1000.00,-891.11,-1000.00,-1000.00
36.4618,36.4618,-891.11,569.82,-725.59,-891.11
36.4618,36.4618,568.85,-906.74,760.74,569.82
36.4618,36.4618,-907.71,898.93,-965.33,-906.74
36.4619,36.4619,897.95,989.75,848.63,898.93
36.4619,36.4619,988.77,973.63,960.94,989.75
36.4619,36.4619,973.14,973.63,960.45,973.63
36.4619,36.4619,990.23,991.21,972.66,990.72
36.4619,36.4619,906.74,903.81,338.38,909.67
36.5071,36.5071,-947.27,-933.59,789.06,-954.10
36.5071,36.5071,770.51,715.82,868.16,800.29
36.5071,36.5071,-711.43,-769.04,-753.42,-679.69
36.5071,36.5071,-1000.00,-1000.00,-1000.00,-1000.00
36.5071,36.5071,-929.20,-932.13,-931.15,-927.73
36.5071,36.5071,-1000.00,-1000.00,-1000.00,-1000.00
36.5071,36.5071,-1000.00,-1000.00,-993.65,-1000.00
36.5071,36.5071,-1000.00,-1000.00,-996.58,-1000.00
36.5071,36.5071,-1000.00,-1000.00,-1000.00,-1000.00
36.5071,36.5071,-1000.00,-1000.00,-976.07,-1000.00
36.5071,36.5071,-1000.00,-942.38,-865.23,-1000.00
36.5071,36.5071,-942.38,-1000.00,-1000.00,-942.38
36.5560,36.5560,-1000.00,-274.41,-595.21,-1000.00
36.5560,36.5560,-891.11,993.65,845.21,-891.11
36.5560,36.5560,568.85,973.63,-970.21,569.82
36.5560,36.5560,-907.71,940.92,920.41,-906.74
36.5560,36.5560,897.95,982.91,961.91,898.93
36.5560,36.5560,988.77,973.63,954.10,989.75
36.5560,36.5560,972.66,973.63,975.59,973.63
36.5560,36.5560,985.35,988.28,997.07,983.40
36.5561,36.5561,929.69,922.85,880.37,938.48
36.5561,36.5561,990.23,-990.72,939.45,973.63
36.5561,36.5561,968.75,920.41,961.91,-988.77
36.5561,36.5561,-415.04,-507.81,-441.41,-317.87
36.6136,36.6136,-1000.00,-1000.00,-1000.00,-1000.00
36.6136,36.6136,-927.25,-925.29,-930.66,-931.15
36.6136,36.6136,-1000.00,-1000.00,-1000.00,-1000.00
36.6136,36.6136,-1000.00,-965.33,-996.58,-1000.00
36.6136,36.6136,-971.68,-1000.00,-955.57,-968.75
36.6136,36.6136,-998.54,-1000.00,-1000.00,-1000.00
36.6136,36.6136,-937.99,291.99,-832.52,-923.83
36.6136,36.6136,324.71,-885.25,532.23,357.42
36.6136,36.6136,-902.34,904.30,-906.74,-902.83
36.6136,36.6136,911.62,979.49,866.70,911.13
36.6136,36.6136,976.07,973.63,946.78,978.03
36.6136,36.6136,973.14,973.63,976.07,973.63
36.6585,36.6585,987.79,989.75,-996.09,985.84
36.6585,36.6585,922.36,915.53,859.86,930.18
36.6585,36.6585,-991.70,-972.17,916.99,990.72
36.6585,36.6585,919.92,864.26,944.82,969.24
36.6585,36.6585,-508.30,-596.68,-485.84,-414.55
36.6585,36.6585,-1000.00,-1000.00,-1000.00,-1000.00
36.6585,36.6585,-925.29,-925.78,-927.73,-927.25
36.6585,36.6585,-1000.00,-1000.00,-1000.00,-1000.00
36.6585,36.6585,-1000.00,-1000.00,-995.12,-1000.00
36.6585,36.6585,-1000.00,-1000.00,-985.35,-1000.00
36.6585,36.6585,-1000.00,-1000.00,-1000.00,-1000.00
36.6585,36.6585,-1000.00,-1000.00,-1000.00,-1000.00
36.7034,36.7034,-1000.00,-942.38,-654.30,-1000.00
36.7034,36.7034,-973.14,-1000.00,-953.61,-972.66
36.7034,36.7034,-984.38,-891.11,-944.82,-985.35
36.7034,36.7034,-1000.00,569.82,576.17,-1000.00
36.7034,36.7034,190.92,-906.74,-911.13,198.73
36.7034,36.7034,-888.18,898.93,899.90,-887.21
36.7034,36.7034,910.16,989.75,986.33,910.16
36.7034,36.7034,973.63,973.63,976.07,974.61
36.7034,36.7034,973.14,973.63,946.29,973.63
36.7034,36.7034,973.14,973.63,-975.59,973.63
36.7034,36.7034,989.75,988.77,893.55,991.21
36.7034,36.7034,899.41,899.90,496.58,902.83
36.7486,36.7486,-916.50,-906.25,-976.56,-930.18
36.7486,36.7486,623.54,547.36,570.31,699.71
36.7486,36.7486,-849.12,-900.88,-907.23,-784.18
36.7486,36.7486,-1000.00,-1000.00,-1000.00,-1000.00
36.7486,36.7486,-938.48,-944.34,-946.78,-933.11
36.7486,36.7486,-1000.00,-1000.00,-976.07,-1000.00
36.7486,36.7486,-1000.00,-925.78,-986.82,-1000.00
36.7486,36.7486,-927.73,-1000.00,-945.80,-927.73
36.7486,36.7486,-1000.00,-592.29,-1000.00,-1000.00
36.7486,36.7486,-679.69,866.21,-380.37,-679.69
36.7486,36.7486,799.80,-973.14,957.52,800.29
36.7486,36.7486,-954.59,916.02,959.96,-954.10
36.7919,36.7919,908.69,990.23,890.14,909.18
36.7920,36.7920,990.23,973.63,945.31,991.21
36.7920,36.7920,973.14,974.12,-993.16,973.63
36.7920,36.7920,987.30,980.47,897.46,990.23
36.7920,36.7920,899.41,908.20,265.63,899.41
36.7920,36.7920,-907.23,-903.81,933.59,-911.62
36.7920,36.7920,537.11,362.79,593.26,598.63
36.7920,36.7920,-904.79,-979.98,-954.59,-868.65
36.7920,36.7920,-1000.00,-1000.00,-1000.00,-1000.00
36.7920,36.7920,-944.82,-958.50,-948.73,-940.43
36.7920,36.7920,-1000.00,-1000.00,-1000.00,-1000.00
36.7920,36.7920,-1000.00,-1000.00,-993.65,-1000.00
36.8394,36.8394,-1000.00,-1000.00,-1000.00,-1000.00
36.8394,36.8394,-1000.00,-1000.00,-1000.00,-1000.00
36.8394,36.8394,-1000.00,-972.17,-956.05,-1000.00
36.8394,36.8394,-1000.00,-985.84,-914.06,-1000.00
36.8394,36.8394,-931.64,-1000.00,-1000.00,-931.15
36.8394,36.8394,-1000.00,202.64,-110.35,-1000.00
36.8394,36.8394,-764.16,-886.72,-966.80,-756.35
36.8395,36.8395,721.19,910.16,955.08,729.49
36.8395,36.8395,-935.55,975.10,950.68,-936.52
36.8395,36.8395,903.32,974.12,928.71,904.79
36.8395,36.8395,990.72,973.63,954.59,991.21
36.8395,36.8395,973.14,973.63,973.63,973.63
36.8841,36.8841,989.26,990.23,-979.49,988.28
36.8841,36.8841,915.04,916.02,738.28,922.36
36.8841,36.8841,-973.14,-972.17,854.00,-989.75
36.8841,36.8841,863.28,864.26,916.02,916.99
36.8841,36.8841,-596.68,-596.68,-586.43,-513.18
36.8841,36.8841,-1000.00,-1000.00,-1000.00,-1000.00
36.8841,36.8841,-925.78,-925.78,-925.29,-925.29
36.8841,36.8841,-1000.00,-1000.00,-1000.00,-1000.00
36.8841,36.8841,-1000.00,-942.38,-1000.00,-1000.00
36.8841,36.8841,-942.38,-1000.00,-941.89,-942.38
36.8841,36.8841,-1000.00,-891.11,-1000.00,-1000.00
36.8841,36.8841,-891.11,569.82,-890.14,-891.11
36.9292,36.9292,569.34,-906.74,581.54,569.82
36.9292,36.9292,-907.23,898.44,-905.76,-906.74
36.9292,36.9292,897.95,989.75,790.53,898.93
36.9292,36.9292,988.77,973.63,943.85,989.75
36.9292,36.9292,973.14,973.63,973.14,973.63
36.9292,36.9292,989.26,990.23,-998.54,989.75
36.9292,36.9292,915.04,915.53,780.76,915.53
36.9292,36.9292,-973.14,-972.17,881.84,-972.66
36.9292,36.9292,863.28,864.26,894.53,863.77
36.9292,36.9292,-596.68,-596.68,-603.52,-596.68
36.9292,36.9292,-1000.00,-1000.00,-1000.00,-1000.00
36.9293,36.9293,-925.78,-925.78,-925.78,-925.78
36.9893,36.9893,-1000.00,-1000.00,-1000.00,-1000.00
36.9893,36.9893,-1000.00,-1000.00,-1000.00,-1000.00
36.9893,36.9893,-1000.00,-1000.00,-981.93,-1000.00
36.9893,36.9893,-1000.00,-1000.00,-1000.00,-1000.00
36.9893,36.9893,-1000.00,-1000.00,-955.08,-1000.00
36.9893,36.9893,-1000.00,-933.11,-674.80,-1000.00
36.9893,36.9893,-949.71,-1000.00,-1000.00,-949.71
36.9893,36.9893,-1000.00,-785.16,-897.95,-1000.00
36.9893,36.9893,-947.27,698.73,610.84,-947.27
36.9894,36.9894,480.47,-930.18,-914.06,480.96
36.9894,36.9894,-896.48,902.83,900.39,-896.00
36.9894,36.9894,897.95,991.21,987.79,898.44
37.0333,37.0333,986.33,973.63,975.59,987.30
37.0333,37.0333,972.66,973.63,958.50,973.63
37.0333,37.0333,976.56,978.52,-985.84,975.59
37.0333,37.0333,962.40,955.08,863.77,971.19
37.0333,37.0333,930.66,942.87,744.14,919.43
37.0333,37.0333,-922.36,-935.06,-915.53,-909.67
37.0333,37.0333,41.02,-78.61,34.18,183.11
37.0333,37.0333,-1000.00,-1000.00,-1000.00,-1000.00
37.0333,37.0333,-970.21,-954.59,-973.63,-990.23
37.0333,37.0333,-982.91,-995.12,-979.49,-972.66
37.0333,37.0333,-1000.00,-992.19,-978.52,-1000.00
37.0333,37.0333,-1000.00,-958.50,-970.70,-1000.00
37.0789,37.0789,-934.57,-1000.00,-981.93,-942.87
37.0789,37.0789,-1000.00,-67.87,-1000.00,-1000.00
37.0789,37.0789,-396.00,-944.34,96.68,-264.16
37.0789,37.0789,950.68,943.36,-917.48,997.07
37.0789,37.0789,992.19,956.05,923.83,972.17
37.0789,37.0789,930.66,978.52,979.98,941.41
37.0789,37.0789,984.86,973.63,936.04,982.42
37.0789,37.0789,977.05,980.47,-987.30,976.07
37.0789,37.0789,958.50,946.29,823.73,969.24
37.0789,37.0789,935.55,957.52,573.24,922.36
37.0789,37.0789,-926.76,-955.08,-936.52,-912.60
37.0789,37.0789,-16.60,-218.26,18.07,151.37
37.1222,37.1222,-1000.00,-1000.00,-1000.00,-1000.00
37.1222,37.1222,-962.40,-937.50,-964.84,-985.84
37.1222,37.1222,-987.30,-1000.00,-984.38,-974.61
37.1222,37.1222,-1000.00,-1000.00,-980.96,-1000.00
37.1222,37.1222,-1000.00,-1000.00,-992.68,-1000.00
37.1222,37.1222,-1000.00,-1000.00,-998.54,-1000.00
37.1222,37.1222,-1000.00,-1000.00,-1000.00,-1000.00
37.1222,37.1222,-1000.00,-949.71,-849.61,-1000.00
37.1222,37.1222,-1000.00,-1000.00,-887.70,-1000.00
37.1222,37.1222,-925.78,-947.27,-1000.00,-927.25
37.1222,37.1222,-1000.00,481.45,275.39,-1000.00
37.1222,37.1222,-596.68,-896.00,-897.95,-554.20
37.1702,37.1702,863.77,898.44,915.04,882.81
37.1702,37.1702,-973.14,987.30,966.31,-979.49
37.1702,37.1702,915.04,973.63,933.11,918.95
37.1702,37.1702,989.26,973.63,952.64,988.77
37.1702,37.1702,973.14,973.63,994.63,973.63
37.1702,37.1702,989.75,990.23,988.28,990.23
37.1702,37.1702,915.04,914.55,535.64,916.02
37.1702,37.1702,-973.14,-968.26,873.05,-972.17
37.1702,37.1702,863.28,850.59,891.60,864.26
37.1702,37.1702,-596.68,-614.26,-667.48,-596.68
37.1702,37.1702,-1000.00,-1000.00,-1000.00,-1000.00
37.1702,37.1702,-925.78,-925.78,-930.18,-925.78
37.2148,37.2148,-1000.00,-1000.00,-1000.00,-1000.00
37.2148,37.2148,-1000.00,-942.38,-1000.00,-1000.00
37.2148,37.2148,-942.38,-1000.00,-938.48,-942.38
37.2149,37.2149,-1000.00,-891.11,-1000.00,-1000.00
37.2149,37.2149,-891.11,569.82,-815.43,-891.11
37.2149,37.2149,568.85,-906.74,676.27,569.34
37.2149,37.2149,-907.71,898.93,-942.87,-906.74
37.2149,37.2149,897.95,989.75,796.88,898.93
37.2149,37.2149,-993.65,973.63,973.63,-992.68
37.2150,37.2150,902.34,973.63,898.44,904.30
37.2150,37.2150,-932.13,991.21,-926.76,-936.52
37.2150,37.2150,704.59,901.86,299.32,729.98
37.2586,37.2586,-779.30,-924.80,-1000.00,-756.35
37.2586,37.2586,-1000.00,673.34,-533.69,-1000.00
37.2586,37.2586,-933.11,-808.59,-698.24,-931.15
37.2586,37.2586,-1000.00,-1000.00,-1000.00,-1000.00
37.2586,37.2586,-1000.00,-941.89,-971.19,-1000.00
37.2586,37.2586,-1000.00,-990.72,-995.61,-1000.00
37.2586,37.2586,-1000.00,-983.89,-928.22,-1000.00
37.2586,37.2586,-936.52,-1000.00,-1000.00,-936.52
37.2586,37.2586,-1000.00,191.41,-357.91,-1000.00
37.2586,37.2586,-829.10,-887.21,914.06,-827.15
37.2586,37.2586,649.90,910.64,-996.58,652.83
37.2586,37.2586,-920.90,974.61,926.27,-920.41
37.3049,37.3049,899.90,974.12,856.93,900.88
37.3049,37.3049,990.23,973.63,931.64,991.21
37.3049,37.3049,973.14,973.63,975.10,973.63
37.3049,37.3049,989.26,990.23,-981.45,990.23
37.3049,37.3049,915.04,916.02,593.26,915.53
37.3049,37.3049,-972.66,-972.17,764.65,-972.17
37.3049,37.3049,863.28,863.77,930.66,864.26
37.3049,37.3049,-596.68,-596.68,-617.19,-596.68
37.3049,37.3049,-1000.00,-1000.00,-1000.00,-1000.00
37.3049,37.3049,-925.78,-925.78,-925.78,-925.78
37.3049,37.3049,-1000.00,-1000.00,-1000.00,-1000.00
37.3049,37.3049,-1000.00,-1000.00,-1000.00,-1000.00
37.3619,37.3619,-1000.00,-1000.00,-988.77,-1000.00
37.3619,37.3619,-1000.00,-1000.00,-1000.00,-1000.00
37.3619,37.3619,-1000.00,-1000.00,-949.71,-1000.00
37.3619,37.3619,-942.38,-927.25,-787.11,-942.38
37.3620,37.3620,-1000.00,-1000.00,-1000.00,-1000.00
37.3620,37.3620,-891.11,-661.13,-782.23,-891.11
37.3620,37.3620,569.34,814.45,707.03,569.82
37.3620,37.3620,-907.23,-958.01,-934.57,-906.74
37.3620,37.3620,897.95,911.13,912.60,898.93
37.3620,37.3620,989.26,991.21,958.50,989.75
37.3620,37.3620,973.14,973.63,938.96,973.63
37.3620,37.3620,973.14,973.63,969.24,973.63
37.4073,37.4073,982.42,985.84,-990.72,980.47
37.4073,37.4073,937.50,930.66,854.49,945.80
37.4073,37.4073,972.66,991.21,833.98,958.98
37.4073,37.4073,-989.75,969.24,-976.07,-958.98
37.4073,37.4073,-318.36,-415.04,-314.45,-229.00
37.4073,37.4073,-1000.00,-1000.00,-1000.00,-1000.00
37.4073,37.4073,-931.15,-927.25,-934.08,-937.01
37.4073,37.4073,-1000.00,-1000.00,-1000.00,-1000.00
37.4073,37.4073,-1000.00,-1000.00,-992.19,-1000.00
37.4073,37.4073,-1000.00,-1000.00,-989.75,-1000.00
37.4073,37.4073,-1000.00,-1000.00,-1000.00,-1000.00
37.4073,37.4073,-1000.00,-1000.00,-1000.00,-1000.00
37.4550,37.4550,-1000.00,-942.38,-690.43,-1000.00
37.4550,37.4550,-986.33,-1000.00,-923.34,-986.33
37.4550,37.4550,-963.38,-891.11,-971.19,-963.38
37.4550,37.4550,-1000.00,569.82,529.30,-1000.00
37.4550,37.4550,-10.74,-906.74,-907.23,-10.25
37.4550,37.4550,-929.69,898.93,904.30,-928.71
37.4550,37.4550,934.57,989.75,973.63,935.55
37.4550,37.4550,959.47,973.63,955.08,960.45
37.4550,37.4550,976.56,973.63,946.29,977.54
37.4550,37.4550,973.14,973.63,-979.49,973.63
37.4551,37.4551,990.72,991.21,927.25,991.21
37.4551,37.4551,903.81,903.32,408.20,909.18
37.4996,37.4996,-937.50,-930.18,941.41,-954.10
37.4996,37.4996,729.00,698.73,729.49,800.78
37.4996,37.4996,-756.35,-785.16,-819.34,-679.69
37.4996,37.4996,-1000.00,-1000.00,-1000.00,-1000.00
37.4996,37.4996,-931.15,-933.59,-941.41,-927.73
